IntrogressionID	PGI	P3	Sub	GroupBySubspecies	GroupBySubcontinent
LR116	0.056841522372475264	AT	D	Landrace	LR_EU
LR116	0.07768451550181063	DE	A	Landrace	LR_EU
LR116	0.07928628887068033	DE	B	Landrace	LR_EU
LR116	0.06615907164677967	FT	A	Landrace	LR_EU
LR116	0.07842054380338041	FT	B	Landrace	LR_EU
LR116	0.0823098393467751	WE	A	Landrace	LR_EU
LR116	0.04566228747284258	WE	B	Landrace	LR_EU
LR117	0.05490020046832328	AT	D	Landrace	LR_EU
LR117	0.09210405135944597	DE	A	Landrace	LR_EU
LR117	0.10293767527912916	DE	B	Landrace	LR_EU
LR117	0.10066322888650799	FT	A	Landrace	LR_EU
LR117	0.08955894453774867	FT	B	Landrace	LR_EU
LR117	0.059608152366859214	WE	A	Landrace	LR_EU
LR117	0.054422499871339694	WE	B	Landrace	LR_EU
LR118	0.05050063964180954	AT	D	Landrace	LR_EU
LR118	0.0664542042186483	DE	A	Landrace	LR_EU
LR118	0.09352764009977631	DE	B	Landrace	LR_EU
LR118	0.06892298331047954	FT	A	Landrace	LR_EU
LR118	0.07844362819557771	FT	B	Landrace	LR_EU
LR118	0.09532340667444517	WE	A	Landrace	LR_EU
LR118	0.059495192122795894	WE	B	Landrace	LR_EU
LR119	0.050183078694209356	AT	D	Landrace	LR_EU
LR119	0.08933607621850193	DE	A	Landrace	LR_EU
LR119	0.1018989215046539	DE	B	Landrace	LR_EU
LR119	0.10251152095736732	FT	A	Landrace	LR_EU
LR119	0.09411763730321572	FT	B	Landrace	LR_EU
LR119	0.05502667225654548	WE	A	Landrace	LR_EU
LR119	0.05362295677868297	WE	B	Landrace	LR_EU
LR120	0.05449337066662557	AT	D	Landrace	LR_EU
LR120	0.0934136269420775	DE	A	Landrace	LR_EU
LR120	0.11246638785806819	DE	B	Landrace	LR_EU
LR120	0.11239832089367353	FT	A	Landrace	LR_EU
LR120	0.09507317150200502	FT	B	Landrace	LR_EU
LR120	0.05583853893761014	WE	A	Landrace	LR_EU
LR120	0.05480527185540086	WE	B	Landrace	LR_EU
LR121	0.05334763947643388	AT	D	Landrace	LR_EU
LR121	0.079806000480947	DE	A	Landrace	LR_EU
LR121	0.08881266455594237	DE	B	Landrace	LR_EU
LR121	0.08746083957693464	FT	A	Landrace	LR_EU
LR121	0.08325383178714858	FT	B	Landrace	LR_EU
LR121	0.07579111940042121	WE	A	Landrace	LR_EU
LR121	0.053631960391266824	WE	B	Landrace	LR_EU
LR122	0.04809756446170361	AT	D	Landrace	LR_EU
LR122	0.09401475071702751	DE	A	Landrace	LR_EU
LR122	0.10558838612112577	DE	B	Landrace	LR_EU
LR122	0.10637403394310777	FT	A	Landrace	LR_EU
LR122	0.08922756001178685	FT	B	Landrace	LR_EU
LR122	0.05616433754860101	WE	A	Landrace	LR_EU
LR122	0.053336850269581876	WE	B	Landrace	LR_EU
LR123	0.05132355224110518	AT	D	Landrace	LR_EU
LR123	0.08594542997945398	DE	A	Landrace	LR_EU
LR123	0.10562813915324852	DE	B	Landrace	LR_EU
LR123	0.10128177255366243	FT	A	Landrace	LR_EU
LR123	0.09813306642741883	FT	B	Landrace	LR_EU
LR123	0.07615751363168775	WE	A	Landrace	LR_EU
LR123	0.051875323701075324	WE	B	Landrace	LR_EU
LR124	0.04924064304086699	AT	D	Landrace	LR_EU
LR124	0.09921589158994241	DE	A	Landrace	LR_EU
LR124	0.10365730564291642	DE	B	Landrace	LR_EU
LR124	0.10967259189689889	FT	A	Landrace	LR_EU
LR124	0.09411506450588461	FT	B	Landrace	LR_EU
LR124	0.05046992236999626	WE	A	Landrace	LR_EU
LR124	0.05311815728336786	WE	B	Landrace	LR_EU
LR125	0.049745502518155016	AT	D	Landrace	LR_EU
LR125	0.07329138300916249	DE	A	Landrace	LR_EU
LR125	0.098830396555266	DE	B	Landrace	LR_EU
LR125	0.1322780748295356	FT	A	Landrace	LR_EU
LR125	0.09389286474395236	FT	B	Landrace	LR_EU
LR125	0.06611808029886312	WE	A	Landrace	LR_EU
LR125	0.05233200654829846	WE	B	Landrace	LR_EU
LR126	0.055402993769751316	AT	D	Landrace	LR_EU
LR126	0.09113104201295003	DE	A	Landrace	LR_EU
LR126	0.10312187392378824	DE	B	Landrace	LR_EU
LR126	0.10874449068108007	FT	A	Landrace	LR_EU
LR126	0.07548684215065897	FT	B	Landrace	LR_EU
LR126	0.05657440697024788	WE	A	Landrace	LR_EU
LR126	0.052711510663503144	WE	B	Landrace	LR_EU
LR127	0.05118779745892289	AT	D	Landrace	LR_EU
LR127	0.09098536398732104	DE	A	Landrace	LR_EU
LR127	0.11896900038699973	DE	B	Landrace	LR_EU
LR127	0.11694578435390302	FT	A	Landrace	LR_EU
LR127	0.11436996253598745	FT	B	Landrace	LR_EU
LR127	0.06979287417871127	WE	A	Landrace	LR_EU
LR127	0.041917825026076876	WE	B	Landrace	LR_EU
LR128	0.04937015886709066	AT	D	Landrace	LR_EU
LR128	0.08291093172872115	DE	A	Landrace	LR_EU
LR128	0.10537015573100345	DE	B	Landrace	LR_EU
LR128	0.13087291105147134	FT	A	Landrace	LR_EU
LR128	0.09789021165500629	FT	B	Landrace	LR_EU
LR128	0.0668580285919673	WE	A	Landrace	LR_EU
LR128	0.04833641863171857	WE	B	Landrace	LR_EU
LR129	0.043456967364275075	AT	D	Landrace	LR_EU
LR129	0.06566428555850054	DE	A	Landrace	LR_EU
LR129	0.0863514683737627	DE	B	Landrace	LR_EU
LR129	0.11433359719140831	FT	A	Landrace	LR_EU
LR129	0.07848574477901714	FT	B	Landrace	LR_EU
LR129	0.05264135355059245	WE	A	Landrace	LR_EU
LR129	0.050917462080997594	WE	B	Landrace	LR_EU
LR130	0.05045388158729441	AT	D	Landrace	LR_EU
LR130	0.07549021474646046	DE	A	Landrace	LR_EU
LR130	0.09447430123567684	DE	B	Landrace	LR_EU
LR130	0.10452255373068368	FT	A	Landrace	LR_EU
LR130	0.07998626597707191	FT	B	Landrace	LR_EU
LR130	0.05751753229360604	WE	A	Landrace	LR_EU
LR130	0.05332829729219904	WE	B	Landrace	LR_EU
LR131	0.051446976837609536	AT	D	Landrace	LR_EU
LR131	0.08464338659028202	DE	A	Landrace	LR_EU
LR131	0.11659326094758446	DE	B	Landrace	LR_EU
LR131	0.08621624487145864	FT	A	Landrace	LR_EU
LR131	0.0784757209482925	FT	B	Landrace	LR_EU
LR131	0.0803214575401195	WE	A	Landrace	LR_EU
LR131	0.05560942967991302	WE	B	Landrace	LR_EU
LR132	0.05453043953759972	AT	D	Landrace	LR_EU
LR132	0.08066217428079683	DE	A	Landrace	LR_EU
LR132	0.10785282380126537	DE	B	Landrace	LR_EU
LR132	0.1202976318466969	FT	A	Landrace	LR_EU
LR132	0.0975822238220003	FT	B	Landrace	LR_EU
LR132	0.055397099690386635	WE	A	Landrace	LR_EU
LR132	0.051236128784866386	WE	B	Landrace	LR_EU
LR133	0.046248293863585414	AT	D	Landrace	LR_EU
LR133	0.08350771588872682	DE	A	Landrace	LR_EU
LR133	0.10177836957137658	DE	B	Landrace	LR_EU
LR133	0.110720277869373	FT	A	Landrace	LR_EU
LR133	0.10685093630916206	FT	B	Landrace	LR_EU
LR133	0.06559682868875809	WE	A	Landrace	LR_EU
LR133	0.04676156935057473	WE	B	Landrace	LR_EU
LR134	0.04608009408755526	AT	D	Landrace	LR_EU
LR134	0.08609685877767963	DE	A	Landrace	LR_EU
LR134	0.10052646018434308	DE	B	Landrace	LR_EU
LR134	0.10632218905299161	FT	A	Landrace	LR_EU
LR134	0.0974766510696739	FT	B	Landrace	LR_EU
LR134	0.055100008103733875	WE	A	Landrace	LR_EU
LR134	0.05182644821506188	WE	B	Landrace	LR_EU
LR135	0.05334239099838361	AT	D	Landrace	LR_EU
LR135	0.08406288124636885	DE	A	Landrace	LR_EU
LR135	0.10703945975429045	DE	B	Landrace	LR_EU
LR135	0.10961773957905557	FT	A	Landrace	LR_EU
LR135	0.07822258722513717	FT	B	Landrace	LR_EU
LR135	0.054205950325841135	WE	A	Landrace	LR_EU
LR135	0.05581876769050257	WE	B	Landrace	LR_EU
LR136	0.047177840373428925	AT	D	Landrace	LR_EU
LR136	0.07183519607307194	DE	A	Landrace	LR_EU
LR136	0.089752484861632	DE	B	Landrace	LR_EU
LR136	0.0880436022108494	FT	A	Landrace	LR_EU
LR136	0.08079374280923328	FT	B	Landrace	LR_EU
LR136	0.06568908675166088	WE	A	Landrace	LR_EU
LR136	0.0511098288497241	WE	B	Landrace	LR_EU
LR137	0.05135510933273243	AT	D	Landrace	LR_EU
LR137	0.08307938384203567	DE	A	Landrace	LR_EU
LR137	0.10386475622852306	DE	B	Landrace	LR_EU
LR137	0.09440889574154207	FT	A	Landrace	LR_EU
LR137	0.08919426099382462	FT	B	Landrace	LR_EU
LR137	0.07062950643123941	WE	A	Landrace	LR_EU
LR137	0.05140285938811027	WE	B	Landrace	LR_EU
LR138	0.05250477338465014	AT	D	Landrace	LR_EU
LR138	0.07956184543584378	DE	A	Landrace	LR_EU
LR138	0.09683396873921778	DE	B	Landrace	LR_EU
LR138	0.11488346570025178	FT	A	Landrace	LR_EU
LR138	0.09633621996607118	FT	B	Landrace	LR_EU
LR138	0.06021935890777046	WE	A	Landrace	LR_EU
LR138	0.05104698812652665	WE	B	Landrace	LR_EU
LR139	0.056722839979873194	AT	D	Landrace	LR_EU
LR139	0.09259139119552225	DE	A	Landrace	LR_EU
LR139	0.11297422445565622	DE	B	Landrace	LR_EU
LR139	0.09210246101647873	FT	A	Landrace	LR_EU
LR139	0.07543226524283017	FT	B	Landrace	LR_EU
LR139	0.07547409263226752	WE	A	Landrace	LR_EU
LR139	0.053546105756071306	WE	B	Landrace	LR_EU
LR140	0.05157819999070069	AT	D	Landrace	LR_EU
LR140	0.09011808948410979	DE	A	Landrace	LR_EU
LR140	0.104036095645272	DE	B	Landrace	LR_EU
LR140	0.09793572129743766	FT	A	Landrace	LR_EU
LR140	0.09649337485716043	FT	B	Landrace	LR_EU
LR140	0.052021307697952504	WE	A	Landrace	LR_EU
LR140	0.053728359526104726	WE	B	Landrace	LR_EU
LR141	0.05091789425778658	AT	D	Landrace	LR_EU
LR141	0.10306536398115645	DE	A	Landrace	LR_EU
LR141	0.10615385220768449	DE	B	Landrace	LR_EU
LR141	0.09126822057621278	FT	A	Landrace	LR_EU
LR141	0.08905056281411576	FT	B	Landrace	LR_EU
LR141	0.05816493002286743	WE	A	Landrace	LR_EU
LR141	0.05520180183058321	WE	B	Landrace	LR_EU
LR142	0.05201356678435687	AT	D	Landrace	LR_EU
LR142	0.0891266725888455	DE	A	Landrace	LR_EU
LR142	0.10254337340563516	DE	B	Landrace	LR_EU
LR142	0.10031734070212873	FT	A	Landrace	LR_EU
LR142	0.08300172990873012	FT	B	Landrace	LR_EU
LR142	0.06328264245018826	WE	A	Landrace	LR_EU
LR142	0.049618379886118724	WE	B	Landrace	LR_EU
LR143	0.05119129059987907	AT	D	Landrace	LR_EU
LR143	0.07681432455218525	DE	A	Landrace	LR_EU
LR143	0.10784421125809714	DE	B	Landrace	LR_EU
LR143	0.09112469870133444	FT	A	Landrace	LR_EU
LR143	0.08464325226440622	FT	B	Landrace	LR_EU
LR143	0.07854373821373384	WE	A	Landrace	LR_EU
LR143	0.05416971573437078	WE	B	Landrace	LR_EU
LR144	0.05380839564301158	AT	D	Landrace	LR_EU
LR144	0.07885435068838176	DE	A	Landrace	LR_EU
LR144	0.11644033188821745	DE	B	Landrace	LR_EU
LR144	0.09367008279565947	FT	A	Landrace	LR_EU
LR144	0.08558675653418496	FT	B	Landrace	LR_EU
LR144	0.07994760897431812	WE	A	Landrace	LR_EU
LR144	0.05352730724013309	WE	B	Landrace	LR_EU
LR145	0.050275923704137374	AT	D	Landrace	LR_EU
LR145	0.0787313293254779	DE	A	Landrace	LR_EU
LR145	0.11875422867512989	DE	B	Landrace	LR_EU
LR145	0.09290792221690743	FT	A	Landrace	LR_EU
LR145	0.08534700986819961	FT	B	Landrace	LR_EU
LR145	0.07872888106856893	WE	A	Landrace	LR_EU
LR145	0.051696062332048466	WE	B	Landrace	LR_EU
LR146	0.053285049329053445	AT	D	Landrace	LR_EU
LR146	0.07871428304656992	DE	A	Landrace	LR_EU
LR146	0.11812907941980397	DE	B	Landrace	LR_EU
LR146	0.09426215665855672	FT	A	Landrace	LR_EU
LR146	0.08050964506320693	FT	B	Landrace	LR_EU
LR146	0.07904047216561706	WE	A	Landrace	LR_EU
LR146	0.05505345422978197	WE	B	Landrace	LR_EU
LR147	0.05416642355148499	AT	D	Landrace	LR_EU
LR147	0.08482761681090123	DE	A	Landrace	LR_EU
LR147	0.10918484701589345	DE	B	Landrace	LR_EU
LR147	0.10784832026627217	FT	A	Landrace	LR_EU
LR147	0.0877580737966172	FT	B	Landrace	LR_EU
LR147	0.05921707855282887	WE	A	Landrace	LR_EU
LR147	0.05358233201342641	WE	B	Landrace	LR_EU
LR148	0.05397031337690505	AT	D	Landrace	LR_EU
LR148	0.09524929762345596	DE	A	Landrace	LR_EU
LR148	0.10730904818698288	DE	B	Landrace	LR_EU
LR148	0.10879410119196173	FT	A	Landrace	LR_EU
LR148	0.08986853547452095	FT	B	Landrace	LR_EU
LR148	0.05646797519259534	WE	A	Landrace	LR_EU
LR148	0.051672475954901674	WE	B	Landrace	LR_EU
LR149	0.05412132926407512	AT	D	Landrace	LR_EU
LR149	0.08557060045772898	DE	A	Landrace	LR_EU
LR149	0.11760861361017876	DE	B	Landrace	LR_EU
LR149	0.09085960101225697	FT	A	Landrace	LR_EU
LR149	0.07236401079057685	FT	B	Landrace	LR_EU
LR149	0.08001754846104689	WE	A	Landrace	LR_EU
LR149	0.05951207904898656	WE	B	Landrace	LR_EU
LR150	0.051840460126085654	AT	D	Landrace	LR_EU
LR150	0.08357372672306138	DE	A	Landrace	LR_EU
LR150	0.10724627904415415	DE	B	Landrace	LR_EU
LR150	0.11020109118582286	FT	A	Landrace	LR_EU
LR150	0.07697826199871663	FT	B	Landrace	LR_EU
LR150	0.05385794902154808	WE	A	Landrace	LR_EU
LR150	0.05602207967866904	WE	B	Landrace	LR_EU
LR151	0.054397975261650376	AT	D	Landrace	LR_EU
LR151	0.08553289801422735	DE	A	Landrace	LR_EU
LR151	0.11246533905499395	DE	B	Landrace	LR_EU
LR151	0.10566646033697187	FT	A	Landrace	LR_EU
LR151	0.08237311462971532	FT	B	Landrace	LR_EU
LR151	0.06065374917430304	WE	A	Landrace	LR_EU
LR151	0.05545032723756207	WE	B	Landrace	LR_EU
LR152	0.05490978219769574	AT	D	Landrace	LR_EU
LR152	0.07664267517157576	DE	A	Landrace	LR_EU
LR152	0.09009158058420956	DE	B	Landrace	LR_EU
LR152	0.07188519931514174	FT	A	Landrace	LR_EU
LR152	0.09095579321574991	FT	B	Landrace	LR_EU
LR152	0.08990112744087517	WE	A	Landrace	LR_EU
LR152	0.06051941840083382	WE	B	Landrace	LR_EU
LR153	0.05354967714071883	AT	D	Landrace	LR_EU
LR153	0.08284524809675885	DE	A	Landrace	LR_EU
LR153	0.107659762338626	DE	B	Landrace	LR_EU
LR153	0.08263185033415141	FT	A	Landrace	LR_EU
LR153	0.07598801882385296	FT	B	Landrace	LR_EU
LR153	0.08405880264585011	WE	A	Landrace	LR_EU
LR153	0.055790881413611416	WE	B	Landrace	LR_EU
LR154	0.05068618416148647	AT	D	Landrace	LR_EU
LR154	0.09458762474535784	DE	A	Landrace	LR_EU
LR154	0.10966549480122742	DE	B	Landrace	LR_EU
LR154	0.10380938865335093	FT	A	Landrace	LR_EU
LR154	0.0912912932568087	FT	B	Landrace	LR_EU
LR154	0.05720544093597356	WE	A	Landrace	LR_EU
LR154	0.05235412432461457	WE	B	Landrace	LR_EU
LR155	0.04621762691561508	AT	D	Landrace	LR_EU
LR155	0.0743869256921337	DE	A	Landrace	LR_EU
LR155	0.09779189868385663	DE	B	Landrace	LR_EU
LR155	0.12444487317059064	FT	A	Landrace	LR_EU
LR155	0.09892399237332616	FT	B	Landrace	LR_EU
LR155	0.06852482211238403	WE	A	Landrace	LR_EU
LR155	0.054418724982651705	WE	B	Landrace	LR_EU
LR156	0.05287855972003494	AT	D	Landrace	LR_EU
LR156	0.08150882356561623	DE	A	Landrace	LR_EU
LR156	0.10952562641735715	DE	B	Landrace	LR_EU
LR156	0.10545464824518548	FT	A	Landrace	LR_EU
LR156	0.08547375812626323	FT	B	Landrace	LR_EU
LR156	0.05966840457649564	WE	A	Landrace	LR_EU
LR156	0.050694121128443397	WE	B	Landrace	LR_EU
LR157	0.05244099302624047	AT	D	Landrace	LR_EU
LR157	0.07935315472537145	DE	A	Landrace	LR_EU
LR157	0.09023905180332135	DE	B	Landrace	LR_EU
LR157	0.1010398429364649	FT	A	Landrace	LR_EU
LR157	0.08609832064436246	FT	B	Landrace	LR_EU
LR157	0.061773099290508865	WE	A	Landrace	LR_EU
LR157	0.05423396332443082	WE	B	Landrace	LR_EU
LR158	0.06271173002923632	AT	D	Landrace	LR_EU
LR158	0.0786127757483489	DE	A	Landrace	LR_EU
LR158	0.0926837851905455	DE	B	Landrace	LR_EU
LR158	0.06816749783172844	FT	A	Landrace	LR_EU
LR158	0.09518106135842054	FT	B	Landrace	LR_EU
LR158	0.09528875871002951	WE	A	Landrace	LR_EU
LR158	0.055572801219785854	WE	B	Landrace	LR_EU
LR159	0.0540790009785493	AT	D	Landrace	LR_EU
LR159	0.0903147510386981	DE	A	Landrace	LR_EU
LR159	0.1175362121754129	DE	B	Landrace	LR_EU
LR159	0.09992212692968239	FT	A	Landrace	LR_EU
LR159	0.0794618634101974	FT	B	Landrace	LR_EU
LR159	0.06175822963667703	WE	A	Landrace	LR_EU
LR159	0.05892771469857801	WE	B	Landrace	LR_EU
LR160	0.053967881155226376	AT	D	Landrace	LR_EU
LR160	0.0898302944026395	DE	A	Landrace	LR_EU
LR160	0.1126753666672425	DE	B	Landrace	LR_EU
LR160	0.10064350612280824	FT	A	Landrace	LR_EU
LR160	0.0796923552762524	FT	B	Landrace	LR_EU
LR160	0.05768040409469436	WE	A	Landrace	LR_EU
LR160	0.055791893377837465	WE	B	Landrace	LR_EU
LR161	0.05197030119654588	AT	D	Landrace	LR_EU
LR161	0.08910405213509495	DE	A	Landrace	LR_EU
LR161	0.10883835755669977	DE	B	Landrace	LR_EU
LR161	0.10079649158467253	FT	A	Landrace	LR_EU
LR161	0.08423912186822388	FT	B	Landrace	LR_EU
LR161	0.059625923543251545	WE	A	Landrace	LR_EU
LR161	0.05634380336273101	WE	B	Landrace	LR_EU
LR162	0.055077654386382034	AT	D	Landrace	LR_WA
LR162	0.07466944110224408	DE	A	Landrace	LR_WA
LR162	0.08425101585503843	DE	B	Landrace	LR_WA
LR162	0.0881611200151941	FT	A	Landrace	LR_WA
LR162	0.08598143772379571	FT	B	Landrace	LR_WA
LR162	0.06499470465827954	WE	A	Landrace	LR_WA
LR162	0.05032266314421643	WE	B	Landrace	LR_WA
LR163	0.05397367274320731	AT	D	Landrace	LR_WA
LR163	0.0609483308774593	DE	A	Landrace	LR_WA
LR163	0.08151581836996093	DE	B	Landrace	LR_WA
LR163	0.10333796065067542	FT	A	Landrace	LR_WA
LR163	0.07126981542526248	FT	B	Landrace	LR_WA
LR163	0.0551320605914425	WE	A	Landrace	LR_WA
LR163	0.05111483364384325	WE	B	Landrace	LR_WA
LR164	0.04691028224964544	AT	D	Landrace	LR_WA
LR164	0.06832179055661293	DE	A	Landrace	LR_WA
LR164	0.09067282340518189	DE	B	Landrace	LR_WA
LR164	0.12166390157210945	FT	A	Landrace	LR_WA
LR164	0.13284380040953916	FT	B	Landrace	LR_WA
LR164	0.06842185914184763	WE	A	Landrace	LR_WA
LR164	0.045608443209942756	WE	B	Landrace	LR_WA
LR165	0.04785252395770224	AT	D	Landrace	LR_WA
LR165	0.06789662358492278	DE	A	Landrace	LR_WA
LR165	0.08816417749023325	DE	B	Landrace	LR_WA
LR165	0.11045987277930092	FT	A	Landrace	LR_WA
LR165	0.13321953143793	FT	B	Landrace	LR_WA
LR165	0.06964283538466283	WE	A	Landrace	LR_WA
LR165	0.04628147697269208	WE	B	Landrace	LR_WA
LR166	0.058202501437462244	AT	D	Landrace	LR_WA
LR166	0.07136546993968079	DE	A	Landrace	LR_WA
LR166	0.09613409211385208	DE	B	Landrace	LR_WA
LR166	0.06727525052145839	FT	A	Landrace	LR_WA
LR166	0.08644689543401428	FT	B	Landrace	LR_WA
LR166	0.09201473244339702	WE	A	Landrace	LR_WA
LR166	0.05775024522416552	WE	B	Landrace	LR_WA
LR167	0.05365194862708632	AT	D	Landrace	LR_WA
LR167	0.0680925059021178	DE	A	Landrace	LR_WA
LR167	0.09215602448313347	DE	B	Landrace	LR_WA
LR167	0.06556094345891805	FT	A	Landrace	LR_WA
LR167	0.07934580400187	FT	B	Landrace	LR_WA
LR167	0.09644914990210336	WE	A	Landrace	LR_WA
LR167	0.056369903519077245	WE	B	Landrace	LR_WA
LR168	0.05573687074232991	AT	D	Landrace	LR_WA
LR168	0.08964450131119711	DE	A	Landrace	LR_WA
LR168	0.08882495354486848	DE	B	Landrace	LR_WA
LR168	0.06926867958377685	FT	A	Landrace	LR_WA
LR168	0.09073297328092082	FT	B	Landrace	LR_WA
LR168	0.07054079179557411	WE	A	Landrace	LR_WA
LR168	0.05646084656540275	WE	B	Landrace	LR_WA
LR169	0.047084574832482615	AT	D	Landrace	LR_WA
LR169	0.08439941354434587	DE	A	Landrace	LR_WA
LR169	0.09402463837156344	DE	B	Landrace	LR_WA
LR169	0.08750329928793406	FT	A	Landrace	LR_WA
LR169	0.0899642156155025	FT	B	Landrace	LR_WA
LR169	0.06509581742757028	WE	A	Landrace	LR_WA
LR169	0.0485701193766519	WE	B	Landrace	LR_WA
LR170	0.05528872231579902	AT	D	Landrace	LR_WA
LR170	0.0696957348574896	DE	A	Landrace	LR_WA
LR170	0.08316597298191679	DE	B	Landrace	LR_WA
LR170	0.06942066529394175	FT	A	Landrace	LR_WA
LR170	0.06897170842355725	FT	B	Landrace	LR_WA
LR170	0.08067208363555617	WE	A	Landrace	LR_WA
LR170	0.04525105732929801	WE	B	Landrace	LR_WA
LR171	0.05611552067723498	AT	D	Landrace	LR_WA
LR171	0.08000697016760594	DE	A	Landrace	LR_WA
LR171	0.09283813260031273	DE	B	Landrace	LR_WA
LR171	0.10387111195188503	FT	A	Landrace	LR_WA
LR171	0.08913024704480978	FT	B	Landrace	LR_WA
LR171	0.07705357853800111	WE	A	Landrace	LR_WA
LR171	0.061882971452965424	WE	B	Landrace	LR_WA
LR172	0.05219432755556018	AT	D	Landrace	LR_WA
LR172	0.07633095713672382	DE	A	Landrace	LR_WA
LR172	0.1036970912225587	DE	B	Landrace	LR_WA
LR172	0.10160244651870151	FT	A	Landrace	LR_WA
LR172	0.08113324392904843	FT	B	Landrace	LR_WA
LR172	0.0749417983201615	WE	A	Landrace	LR_WA
LR172	0.05423415946400063	WE	B	Landrace	LR_WA
LR173	0.053149524926622324	AT	D	Landrace	LR_WA
LR173	0.07172297959423628	DE	A	Landrace	LR_WA
LR173	0.09725338933533144	DE	B	Landrace	LR_WA
LR173	0.14540395733785558	FT	A	Landrace	LR_WA
LR173	0.10763691068755536	FT	B	Landrace	LR_WA
LR173	0.05738846700757851	WE	A	Landrace	LR_WA
LR173	0.04960631245947767	WE	B	Landrace	LR_WA
LR174	0.045614966599249254	AT	D	Landrace	LR_WA
LR174	0.07629885966896122	DE	A	Landrace	LR_WA
LR174	0.08786973818182356	DE	B	Landrace	LR_WA
LR174	0.10182935831474597	FT	A	Landrace	LR_WA
LR174	0.08959714524888931	FT	B	Landrace	LR_WA
LR174	0.0713177097589315	WE	A	Landrace	LR_WA
LR174	0.05784631235855155	WE	B	Landrace	LR_WA
LR175	0.05259030761363939	AT	D	Landrace	LR_WA
LR175	0.08380564154647545	DE	A	Landrace	LR_WA
LR175	0.10364042421335165	DE	B	Landrace	LR_WA
LR175	0.0820589344660622	FT	A	Landrace	LR_WA
LR175	0.06970608916368179	FT	B	Landrace	LR_WA
LR175	0.08340141153518585	WE	A	Landrace	LR_WA
LR175	0.05723991072288745	WE	B	Landrace	LR_WA
LR176	0.05637075800222206	AT	D	Landrace	LR_WA
LR176	0.0700853879619826	DE	A	Landrace	LR_WA
LR176	0.0821783851432101	DE	B	Landrace	LR_WA
LR176	0.07346326704608311	FT	A	Landrace	LR_WA
LR176	0.07163034283613201	FT	B	Landrace	LR_WA
LR176	0.07778126084818426	WE	A	Landrace	LR_WA
LR176	0.0453681922543028	WE	B	Landrace	LR_WA
LR177	0.05183404651401116	AT	D	Landrace	LR_WA
LR177	0.0762377056995135	DE	A	Landrace	LR_WA
LR177	0.09193954981856599	DE	B	Landrace	LR_WA
LR177	0.09972907390851367	FT	A	Landrace	LR_WA
LR177	0.09477893928752584	FT	B	Landrace	LR_WA
LR177	0.07349180613800738	WE	A	Landrace	LR_WA
LR177	0.05730905211766347	WE	B	Landrace	LR_WA
LR178	0.052116294431883994	AT	D	Landrace	LR_WA
LR178	0.061225346620793264	DE	A	Landrace	LR_WA
LR178	0.08087798570476999	DE	B	Landrace	LR_WA
LR178	0.12024036208822472	FT	A	Landrace	LR_WA
LR178	0.09568116589221465	FT	B	Landrace	LR_WA
LR178	0.06696451115420773	WE	A	Landrace	LR_WA
LR178	0.049982418649337786	WE	B	Landrace	LR_WA
LR179	0.0509248513744259	AT	D	Landrace	LR_WA
LR179	0.07247829921538201	DE	A	Landrace	LR_WA
LR179	0.10307959617678726	DE	B	Landrace	LR_WA
LR179	0.11527779268970229	FT	A	Landrace	LR_WA
LR179	0.08825817298706091	FT	B	Landrace	LR_WA
LR179	0.06992584857443383	WE	A	Landrace	LR_WA
LR179	0.057925869456983484	WE	B	Landrace	LR_WA
LR180	0.04674887801467115	AT	D	Landrace	LR_WA
LR180	0.07578316139072594	DE	A	Landrace	LR_WA
LR180	0.0936122379577331	DE	B	Landrace	LR_WA
LR180	0.11843424846865083	FT	A	Landrace	LR_WA
LR180	0.09668008985310624	FT	B	Landrace	LR_WA
LR180	0.06707381315426968	WE	A	Landrace	LR_WA
LR180	0.053669941550275754	WE	B	Landrace	LR_WA
LR181	0.04918074141906027	AT	D	Landrace	LR_WA
LR181	0.07699512802764617	DE	A	Landrace	LR_WA
LR181	0.08933315471420106	DE	B	Landrace	LR_WA
LR181	0.10073129303176766	FT	A	Landrace	LR_WA
LR181	0.09510218666214065	FT	B	Landrace	LR_WA
LR181	0.07061890336819131	WE	A	Landrace	LR_WA
LR181	0.056078784488025064	WE	B	Landrace	LR_WA
LR182	0.047707189948113904	AT	D	Landrace	LR_WA
LR182	0.07153251879473622	DE	A	Landrace	LR_WA
LR182	0.08913173528974097	DE	B	Landrace	LR_WA
LR182	0.12260450649496936	FT	A	Landrace	LR_WA
LR182	0.11736592121193837	FT	B	Landrace	LR_WA
LR182	0.06883646905721058	WE	A	Landrace	LR_WA
LR182	0.0507408712560184	WE	B	Landrace	LR_WA
LR183	0.04294468654676364	AT	D	Landrace	LR_WA
LR183	0.0710096484166387	DE	A	Landrace	LR_WA
LR183	0.08240946984016205	DE	B	Landrace	LR_WA
LR183	0.09851499155934047	FT	A	Landrace	LR_WA
LR183	0.0925854301202969	FT	B	Landrace	LR_WA
LR183	0.07014822469375348	WE	A	Landrace	LR_WA
LR183	0.05437095412266804	WE	B	Landrace	LR_WA
LR184	0.053520831264234896	AT	D	Landrace	LR_WA
LR184	0.06291903072537991	DE	A	Landrace	LR_WA
LR184	0.08503384507859486	DE	B	Landrace	LR_WA
LR184	0.07056980105953052	FT	A	Landrace	LR_WA
LR184	0.0690653058538053	FT	B	Landrace	LR_WA
